title,price,year,km,url,petrol,transmission,model,site,use_type
Mercedes Benz C Class C220 Bluetec Avantgarde auto,399900.0,2016,52000.0,/cars/mercedes-benz-c-class-c220-bluetec-avantgarde-auto-2016-id-5573668,Diesel,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C180 auto,658800.0,2019,1500.0,/cars/mercedes-benz-c-class-c180-auto-2019-id-5372363,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C-Class C200 Edition C,539900.0,2018,1500.0,/cars/mercedes-benz-c-class-c200-edition-c-2018-id-5281146,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C43 coupe 4Matic,829900.0,2018,1500.0,/cars/mercedes-benz-c-class-c43-coupe-4matic-2018-id-4985817,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C200 Avantgarde auto,705900.0,2020,150.0,/cars/mercedes-benz-c-class-c200-avantgarde-auto-2020-id-5794860,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz B Class B200 auto,633900.0,2019,150.0,/cars/mercedes-benz-b-class-b200-auto-2019-id-5794935,Petrol,Automatic,B-Class,https://www.automart.co.za,
Mercedes Benz C Class C180 Avantgarde auto,532900.0,2019,25000.0,/cars/mercedes-benz-c-class-c180-avantgarde-auto-2019-id-5794966,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz X-Class Double Cab X250d 4X4 POWER A/T,732900.0,2019,10000.0,/cars/mercedes-benz-x-class-double-cab-x250d-4x4-power-a-t-2019-id-5794985,Diesel,Automatic,X-Class,https://www.automart.co.za,
Mercedes Benz C Class C180 Avantgarde auto,282900.0,2017,120000.0,/cars/mercedes-benz-c-class-c180-avantgarde-auto-2017-id-5796695,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C200 coupe AMG Line auto,769900.0,2020,150.0,/cars/mercedes-benz-c-class-c200-coupe-amg-line-auto-2020-id-5798886,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C-Class Cabriolet C200 CABRIO AMG A/T,629900.0,2018,150.0,/cars/mercedes-benz-c-class-cabriolet-c200-cabrio-amg-a-t-2018-id-5798893,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C-Class Sedan C200 AMG LINE A/T,519900.0,2018,32000.0,/cars/mercedes-benz-c-class-sedan-c200-amg-line-a-t-2018-id-5754802,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz GLE 250d,556900.0,2016,92000.0,/cars/mercedes-benz-gle-250d-2016-id-5784741,Diesel,Automatic,GL,https://www.automart.co.za,
Mercedes Benz ML ,409900.0,2015,71000.0,/cars/mercedes-benz-ml-2015-id-5809734,,,ML,https://www.automart.co.za,
Mercedes Benz C Class C200 Avantgarde AMG Sports,505900.0,2019,65067.0,/cars/mercedes-benz-c-class-c200-avantgarde-amg-sports-2019-id-5822464,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz CLA 200 AMG Line auto,794900.0,2020,2600.0,/cars/mercedes-benz-cla-200-amg-line-auto-2020-id-5840865,Petrol,Automatic,CLA,https://www.automart.co.za,
Mercedes Benz A Class A200 Style auto,329900.0,2017,52000.0,/cars/mercedes-benz-a-class-a200-style-auto-2017-id-5842688,Petrol,Automatic,A-Class,https://www.automart.co.za,
Mercedes Benz A Class A200d AMG Line auto,614900.0,2020,150.0,/cars/mercedes-benz-a-class-a200d-amg-line-auto-2020-id-5798999,Diesel,Automatic,A-Class,https://www.automart.co.za,
Mercedes Benz A Class A200 Style auto,459900.0,2018,20000.0,/cars/mercedes-benz-a-class-a200-style-auto-2018-id-5874679,Petrol,Automatic,A-Class,https://www.automart.co.za,
Mercedes Benz C Class C180 AMG Sports auto,636800.0,2019,9000.0,/cars/mercedes-benz-c-class-c180-amg-sports-auto-2019-id-5537521,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz GLC 300d Coupe,979990.0,2019,1500.0,/cars/mercedes-benz-glc-300d-coupe-2019-id-5558899,,,GL,https://www.automart.co.za,
Mercedes Benz C-Class Sedan C220d A/T,719900.0,2019,13500.0,/cars/mercedes-benz-c-class-sedan-c220d-a-t-2019-id-5570874,Diesel,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz GLE 250d,749900.0,2017,57000.0,/cars/mercedes-benz-gle-250d-2017-id-5570879,Diesel,Automatic,GL,https://www.automart.co.za,
Mercedes Benz C-Class Coupe C220d AMG COUPE A/T,689900.0,2019,10000.0,/cars/mercedes-benz-c-class-coupe-c220d-amg-coupe-a-t-2019-id-5572522,Diesel,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz GLE 400,799900.0,2017,32541.0,/cars/mercedes-benz-gle-400-2017-id-5588120,Petrol,Automatic,GL,https://www.automart.co.za,
Mercedes Benz X-Class Double Cab X250d 4X4 POWER A/T,669900.0,2018,10000.0,/cars/mercedes-benz-x-class-double-cab-x250d-4x4-power-a-t-2018-id-5487194,Diesel,Automatic,X-Class,https://www.automart.co.za,
Mercedes Benz A Class A200 auto,559900.0,2019,21000.0,/cars/mercedes-benz-a-class-a200-auto-2019-id-5513146,Petrol,Automatic,A-Class,https://www.automart.co.za,
Mercedes Benz C Class C220d Avantgarde auto,688800.0,2019,13500.0,/cars/mercedes-benz-c-class-c220d-avantgarde-auto-2019-id-5514586,Diesel,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C-Class C200 Edition C,509800.0,2017,1500.0,/cars/mercedes-benz-c-class-c200-edition-c-2017-id-5327958,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz GLA 250 4Matic,779900.0,2019,2500.0,/cars/mercedes-benz-gla-250-4matic-2019-id-5369563,Petrol,Automatic,GL,https://www.automart.co.za,
Mercedes Benz GLC 250d 4Matic,859900.0,2019,1500.0,/cars/mercedes-benz-glc-250d-4matic-2019-id-5416840,Diesel,Automatic,GL,https://www.automart.co.za,
Mercedes Benz C Class C43 coupe 4Matic,799900.0,2017,20000.0,/cars/mercedes-benz-c-class-c43-coupe-4matic-2017-id-4864973,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz X-Class Double Cab X250d 4X4 PROGRESSIVE,679900.0,2019,10000.0,/cars/mercedes-benz-x-class-double-cab-x250d-4x4-progressive-2019-id-5195564,Diesel,Manual,X-Class,https://www.automart.co.za,
Mercedes Benz C Class C200 coupe AMG Line auto,685900.0,2019,17000.0,/cars/mercedes-benz-c-class-c200-coupe-amg-line-auto-2019-id-5659248,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz A Class A45 AMG 4Matic,467900.0,2017,98000.0,/cars/mercedes-benz-a-class-a45-amg-4matic-2017-id-5846984,Petrol,Automatic,A-Class,https://www.automart.co.za,
Mercedes Benz A Class A200 AMG Line auto,399900.0,2017,67000.0,/cars/mercedes-benz-a-class-a200-amg-line-auto-2017-id-5874675,Petrol,Automatic,A-Class,https://www.automart.co.za,
Mercedes Benz V Class V220CDI Avantgarde,639900.0,2015,76000.0,/cars/mercedes-benz-v-class-v220cdi-avantgarde-2015-id-5878406,Diesel,Automatic,V-Class,https://www.automart.co.za,
Mercedes Benz C Class C200 AMG Sports auto,547900.0,2019,19000.0,/cars/mercedes-benz-c-class-c200-amg-sports-auto-2019-id-5785081,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C350e Avantgarde,584900.0,2017,6000.0,/cars/mercedes-benz-c-class-c350e-avantgarde-2017-id-5794873,Petrol-electric hybrid,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C220 Bluetec Avantgarde auto,657900.0,2019,1500.0,/cars/mercedes-benz-c-class-c220-bluetec-avantgarde-auto-2019-id-5809913,Diesel,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C180 Avantgarde auto,614900.0,2019,1500.0,/cars/mercedes-benz-c-class-c180-avantgarde-auto-2019-id-5820231,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C200 Avantgarde AMG Sports,499900.0,2019,56404.0,/cars/mercedes-benz-c-class-c200-avantgarde-amg-sports-2019-id-5820243,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz GLC 300 4Matic Exclusive,669900.0,2018,46000.0,/cars/mercedes-benz-glc-300-4matic-exclusive-2018-id-5822434,Petrol,Automatic,GL,https://www.automart.co.za,
Mercedes Benz C Class C200 Avantgarde auto,635900.0,2019,1500.0,/cars/mercedes-benz-c-class-c200-avantgarde-auto-2019-id-5802715,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C200 Avantgarde auto,639900.0,2019,2000.0,/cars/mercedes-benz-c-class-c200-avantgarde-auto-2019-id-5802727,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C200 AMG Sports auto,639900.0,2019,2000.0,/cars/mercedes-benz-c-class-c200-amg-sports-auto-2019-id-5802854,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz GLC 220d 4Matic AMG Line,508800.0,2016,60000.0,/cars/mercedes-benz-glc-220d-4matic-amg-line-2016-id-5840392,Diesel,Automatic,GL,https://www.automart.co.za,
Mercedes Benz A-Class Sedan A200 (4DR),669900.0,2020,2600.0,/cars/mercedes-benz-a-class-sedan-a200-4dr-2020-id-5840866,Petrol,Automatic,A-Class,https://www.automart.co.za,
Mercedes Benz X-Class Double Cab X250d PROGRESSIVE A/T,519900.0,2018,61200.0,/cars/mercedes-benz-x-class-double-cab-x250d-progressive-a-t-2018-id-5842704,Diesel,Automatic,X-Class,https://www.automart.co.za,
Mercedes Benz GLC 220d 4Matic AMG Line,844900.0,2020,150.0,/cars/mercedes-benz-glc-220d-4matic-amg-line-2020-id-5798793,Diesel,Automatic,GL,https://www.automart.co.za,
Mercedes Benz GLC 300 4Matic AMG Line,819900.0,2019,15000.0,/cars/mercedes-benz-glc-300-4matic-amg-line-2019-id-5798952,Petrol,Automatic,GL,https://www.automart.co.za,
Mercedes Benz C Class C180 Avantgarde auto,559900.0,2018,1500.0,/cars/mercedes-benz-c-class-c180-avantgarde-auto-2018-id-5683343,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz SLK Class,57000.0,1999,134000.0,/cars/mercedes-benz-slk-class-1999-id-5865733,,,SL,https://www.automart.co.za,
Mercedes Benz C Class C230 V6 Sports Coupé Evolution 7G Tronic,58000.0,2006,196000.0,/cars/mercedes-benz-c-class-c230-v6-sports-coupé-evolution-7g-tronic-2006-id-5865728,,,C-Class,https://www.automart.co.za,
Mercedes Benz A Class ,61900.0,2006,202000.0,/cars/mercedes-benz-a-class-2006-id-5873992,,,A-Class,https://www.automart.co.za,
Mercedes Benz E-Class Sedan ,65000.0,2002,141000.0,/cars/mercedes-benz-e-class-sedan-2002-id-5865714,,,E-Class,https://www.automart.co.za,
Mercedes Benz C Class C230 V6 Sports Coupé Evolution,89900.0,2005,151000.0,/cars/mercedes-benz-c-class-c230-v6-sports-coupé-evolution-2005-id-5881462,,,C-Class,https://www.automart.co.za,
Mercedes Benz CLS 500,98000.0,2006,144000.0,/cars/mercedes-benz-cls-500-2006-id-5865636,,,CLS,https://www.automart.co.za,
Mercedes Benz A Class A180 Avantgarde auto,99000.0,2010,103000.0,/cars/mercedes-benz-a-class-a180-avantgarde-auto-2010-id-5865632,Petrol,Automatic,A-Class,https://www.automart.co.za,
Mercedes Benz B Class B200 Turbo Autotronic,99000.0,2010,118000.0,/cars/mercedes-benz-b-class-b200-turbo-autotronic-2010-id-5875706,Petrol,Automatic,B-Class,https://www.automart.co.za,
Mercedes Benz C Class C180CGI Avantgarde Touchshift,101000.0,2010,190000.0,/cars/mercedes-benz-c-class-c180cgi-avantgarde-touchshift-2010-id-5865621,,,C-Class,https://www.automart.co.za,
Mercedes Benz CLK 350 cabriolet Elegance,105000.0,2005,139000.0,/cars/mercedes-benz-clk-350-cabriolet-elegance-2005-id-5865618,,,CLK,https://www.automart.co.za,
Mercedes Benz SLK 200 Kompressor,175000.0,2010,88000.0,/cars/mercedes-benz-slk-200-kompressor-2010-id-5869089,,,SL,https://www.automart.co.za,
Mercedes Benz C Class C180 Classic,189000.0,2014,98000.0,/cars/mercedes-benz-c-class-c180-classic-2014-id-5865510,Petrol,Manual,C-Class,https://www.automart.co.za,
Mercedes Benz B Class B200 auto,199900.0,2014,84000.0,/cars/mercedes-benz-b-class-b200-auto-2014-id-5881453,Petrol,Automatic,B-Class,https://www.automart.co.za,
Mercedes Benz B Class B250,203000.0,2014,57000.0,/cars/mercedes-benz-b-class-b250-2014-id-5865501,Petrol,Automatic,B-Class,https://www.automart.co.za,
Mercedes Benz E Class E350 coupé Elegance,229000.0,2011,117000.0,/cars/mercedes-benz-e-class-e350-coupé-elegance-2011-id-5865495,,,E-Class,https://www.automart.co.za,
Mercedes Benz C Class C180 Avantgarde auto,259900.0,2016,94000.0,/cars/mercedes-benz-c-class-c180-avantgarde-auto-2016-id-5878553,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz GLA 200CDI auto,259900.0,2015,106000.0,/cars/mercedes-benz-gla-200cdi-auto-2015-id-5877179,Diesel,Automatic,GL,https://www.automart.co.za,
Mercedes Benz E Class E350 coupé Elegance,269000.0,2012,50000.0,/cars/mercedes-benz-e-class-e350-coupé-elegance-2012-id-5865483,,,E-Class,https://www.automart.co.za,
Mercedes Benz C Class C180 Avantgarde auto,269900.0,2015,75000.0,/cars/mercedes-benz-c-class-c180-avantgarde-auto-2015-id-5875700,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C180 Kompressor Avantgarde Touchshift,69000.0,2006,155000.0,/cars/mercedes-benz-c-class-c180-kompressor-avantgarde-touchshift-2006-id-5867040,,,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C180 Kompressor Elegance Touchshift,70900.0,2006,200000.0,/cars/mercedes-benz-c-class-c180-kompressor-elegance-touchshift-2006-id-5875738,,,C-Class,https://www.automart.co.za,
Mercedes Benz A Class A180CDI Classic auto,109900.0,2010,90000.0,/cars/mercedes-benz-a-class-a180cdi-classic-auto-2010-id-5880258,Diesel,Automatic,A-Class,https://www.automart.co.za,
Mercedes Benz C Class C180 Classic auto,135900.0,2013,171000.0,/cars/mercedes-benz-c-class-c180-classic-auto-2013-id-5872774,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C200,289900.0,2016,70000.0,/cars/mercedes-benz-c-class-c200-2016-id-5882565,Petrol,Manual,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C200 Avantgarde auto,379900.0,2017,43000.0,/cars/mercedes-benz-c-class-c200-avantgarde-auto-2017-id-5878580,Petrol,Automatic,C-Class,https://www.automart.co.za,
Mercedes Benz A Class A200d Style,379900.0,2017,8000.0,/cars/mercedes-benz-a-class-a200d-style-2017-id-5880230,Diesel,Manual,A-Class,https://www.automart.co.za,
Mercedes Benz V Class V250 BlueTec Avantgarde,710000.0,2016,97000.0,/cars/mercedes-benz-v-class-v250-bluetec-avantgarde-2016-id-5880528,Diesel,Automatic,V-Class,https://www.automart.co.za,
Mercedes Benz C-Class Sedan ,27900.0,1997,251000.0,/cars/mercedes-benz-c-class-sedan-1997-id-5881617,,,C-Class,https://www.automart.co.za,
Mercedes Benz A Class ,28900.0,2001,314000.0,/cars/mercedes-benz-a-class-2001-id-5877404,,,A-Class,https://www.automart.co.za,
Mercedes Benz C-Class Sedan ,32000.0,1999,235000.0,/cars/mercedes-benz-c-class-sedan-1999-id-5864101,,,C-Class,https://www.automart.co.za,
Mercedes Benz C-Class Sedan ,42000.0,2002,215000.0,/cars/mercedes-benz-c-class-sedan-2002-id-5864088,,,C-Class,https://www.automart.co.za,
Mercedes Benz A Class A200 Avantgarde,59000.0,2011,134000.0,/cars/mercedes-benz-a-class-a200-avantgarde-2011-id-5864045,Petrol,Manual,A-Class,https://www.automart.co.za,
Mercedes Benz E Class E200 Kompressor Avantgarde,76000.0,2007,160000.0,/cars/mercedes-benz-e-class-e200-kompressor-avantgarde-2007-id-5863461,,,E-Class,https://www.automart.co.za,
Mercedes Benz C Class C320CDI Avantgarde,86900.0,2009,194000.0,/cars/mercedes-benz-c-class-c320cdi-avantgarde-2009-id-5881594,,,C-Class,https://www.automart.co.za,
Mercedes Benz SLK 350,86900.0,2004,213000.0,/cars/mercedes-benz-slk-350-2004-id-5870913,,,SL,https://www.automart.co.za,
Mercedes Benz SLK 350,88000.0,2006,128000.0,/cars/mercedes-benz-slk-350-2006-id-5863398,,,SL,https://www.automart.co.za,
Mercedes Benz C Class C180CGI Avantgarde Touchshift,99000.0,2011,202000.0,/cars/mercedes-benz-c-class-c180cgi-avantgarde-touchshift-2011-id-5863335,,,C-Class,https://www.automart.co.za,
Mercedes Benz B Class B180 Autotronic,99000.0,2011,129000.0,/cars/mercedes-benz-b-class-b180-autotronic-2011-id-5863340,Petrol,Automatic,B-Class,https://www.automart.co.za,
Mercedes Benz GL 320CDI,101000.0,2008,226000.0,/cars/mercedes-benz-gl-320cdi-2008-id-5863338,Diesel,Automatic,GL,https://www.automart.co.za,
Mercedes Benz C Class C350CDI Elegance,108900.0,2009,221000.0,/cars/mercedes-benz-c-class-c350cdi-elegance-2009-id-5875806,,,C-Class,https://www.automart.co.za,
Mercedes Benz SLK 200 Kompressor,117000.0,2007,121000.0,/cars/mercedes-benz-slk-200-kompressor-2007-id-5863274,,,SL,https://www.automart.co.za,
Mercedes Benz SLK 350,124000.0,2005,149000.0,/cars/mercedes-benz-slk-350-2005-id-5863238,,,SL,https://www.automart.co.za,
Mercedes Benz SLK 350,125000.0,2005,119000.0,/cars/mercedes-benz-slk-350-2005-id-5880508,,,SL,https://www.automart.co.za,
Mercedes Benz CLK 350 cabriolet Elegance,128900.0,2007,137000.0,/cars/mercedes-benz-clk-350-cabriolet-elegance-2007-id-5881580,,,CLK,https://www.automart.co.za,
Mercedes Benz C Class C350CDI Avantgarde,139900.0,2010,138000.0,/cars/mercedes-benz-c-class-c350cdi-avantgarde-2010-id-5880380,,,C-Class,https://www.automart.co.za,
Mercedes Benz ML 500,143000.0,2005,157000.0,/cars/mercedes-benz-ml-500-2005-id-5863175,,,ML,https://www.automart.co.za,
Mercedes Benz CLK 500 Elegance,145900.0,2006,120000.0,/cars/mercedes-benz-clk-500-elegance-2006-id-5878691,,,CLK,https://www.automart.co.za,
Mercedes Benz B Class B200 auto,194000.0,2015,83000.0,/cars/mercedes-benz-b-class-b200-auto-2015-id-5863081,Petrol,Automatic,B-Class,https://www.automart.co.za,
Mercedes Benz A Class A200,315000.0,2016,24000.0,/cars/mercedes-benz-a-class-a200-2016-id-5869311,Petrol,Manual,A-Class,https://www.automart.co.za,
Mercedes Benz ML 350 BlueTec,375000.0,2013,94000.0,/cars/mercedes-benz-ml-350-bluetec-2013-id-5867088,,,ML,https://www.automart.co.za,
Mercedes Benz Sprinter ,389900.0,2017,69000.0,/cars/mercedes-benz-sprinter-2017-id-5875949,,,Sprinter,https://www.automart.co.za,
Mercedes Benz Sprinter ,408000.0,2017,90000.0,/cars/mercedes-benz-sprinter-2017-id-5862994,,,Sprinter,https://www.automart.co.za,
Mercedes Benz Sprinter ,415000.0,2018,74000.0,/cars/mercedes-benz-sprinter-2018-id-5862993,,,Sprinter,https://www.automart.co.za,
Mercedes Benz E Class E400 Elegance,469900.0,2016,39000.0,/cars/mercedes-benz-e-class-e400-elegance-2016-id-5875778,Petrol,Automatic,E-Class,https://www.automart.co.za,
Mercedes Benz ML 63 AMG,595900.0,2013,70000.0,/cars/mercedes-benz-ml-63-amg-2013-id-5875776,,,ML,https://www.automart.co.za,
Mercedes Benz E-Class E400 coupe 4Matic,701000.0,2017,60000.0,/cars/mercedes-benz-e-class-e400-coupe-4matic-2017-id-5862978,Petrol,Automatic,E-Class,https://www.automart.co.za,
Mercedes Benz  ,917000.0,1968,87078.0,/cars/mercedes-benz-1968-id-5862973,,,Unknown,https://www.automart.co.za,
Mercedes Benz E-Class Sedan ,43000.0,2003,295000.0,/cars/mercedes-benz-e-class-sedan-2003-id-5864310,,,E-Class,https://www.automart.co.za,
Mercedes Benz C Class C180CGI Classic,81000.0,2009,247000.0,/cars/mercedes-benz-c-class-c180cgi-classic-2009-id-5864265,,,C-Class,https://www.automart.co.za,
Mercedes Benz ML 500,83000.0,2009,228000.0,/cars/mercedes-benz-ml-500-2009-id-5864262,,,ML,https://www.automart.co.za,
Mercedes Benz A Class A180 Elegance auto,99900.0,2012,90000.0,/cars/mercedes-benz-a-class-a180-elegance-auto-2012-id-5869359,Petrol,Automatic,A-Class,https://www.automart.co.za,
Mercedes Benz C Class C180 Kompressor Classic Touchshift,102900.0,2010,235000.0,/cars/mercedes-benz-c-class-c180-kompressor-classic-touchshift-2010-id-5878741,,,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C180CGI estate Avantgarde Touchshift,107000.0,2011,190000.0,/cars/mercedes-benz-c-class-c180cgi-estate-avantgarde-touchshift-2011-id-5864225,,,C-Class,https://www.automart.co.za,
Mercedes Benz E Class E200CGI Elegance,134000.0,2011,178000.0,/cars/mercedes-benz-e-class-e200cgi-elegance-2011-id-5864194,,,E-Class,https://www.automart.co.za,
Mercedes Benz C Class C180CGI estate Classic Touchshift,152900.0,2011,142000.0,/cars/mercedes-benz-c-class-c180cgi-estate-classic-touchshift-2011-id-5872899,,,C-Class,https://www.automart.co.za,
Mercedes Benz E Class E350CDI Avantgarde,174000.0,2011,101000.0,/cars/mercedes-benz-e-class-e350cdi-avantgarde-2011-id-5864156,,,E-Class,https://www.automart.co.za,
Mercedes Benz E Class E200CGI Elegance,189000.0,2011,97000.0,/cars/mercedes-benz-e-class-e200cgi-elegance-2011-id-5869353,,,E-Class,https://www.automart.co.za,
Mercedes Benz A Class A200,240000.0,2014,40000.0,/cars/mercedes-benz-a-class-a200-2014-id-5868075,Petrol,Manual,A-Class,https://www.automart.co.za,
Mercedes Benz A Class A200CDI auto,310000.0,2016,41000.0,/cars/mercedes-benz-a-class-a200cdi-auto-2016-id-5867123,Diesel,Automatic,A-Class,https://www.automart.co.za,
Mercedes Benz E-Class Sedan ,21900.0,1993,397000.0,/cars/mercedes-benz-e-class-sedan-1993-id-5875875,,,E-Class,https://www.automart.co.za,
Mercedes Benz C-Class Sedan ,38900.0,2003,296000.0,/cars/mercedes-benz-c-class-sedan-2003-id-5872939,,,C-Class,https://www.automart.co.za,
Mercedes Benz C Class C200 Kompressor Elegance Touchshift,48900.0,2004,191000.0,/cars/mercedes-benz-c-class-c200-kompressor-elegance-touchshift-2004-id-5869456,,,C-Class,https://www.automart.co.za,
